card name,synergy %
Pest Infestation,7
Harmonize,7
Green Sun's Zenith,7
Rite of Oblivion,7
Titanic Ultimatum,7
Expressive Iteration,7
Herald's Horn,7
Altar of Dementia,7
The One Ring,7
Banner of Kinship,7
Vanquisher's Banner,7
Skrelv's Hive,7
Arena of Glory,7
Vault of Whispers,7
Mosswort Bridge,7
Temple of the False God,7
Archway of Innovation,7
Buried Ruin,7
Chromatic Lantern,7
"Alela, Artful Provocateur",6
Trouble in Pairs,6
Conduit of Worlds,6
Birthing Pod,6
The Great Henge,6
"Garruk, Cursed Huntsman",6
"Xenagos, the Reveler",6
"Vraska, Golgari Queen",6
The Shire,6
Restless Cottage,6
Dryad Arbor,6
Fountainport,6
Spymaster's Vault,6
Witch's Cottage,6
Mortuary Mire,6
Relic of Sauron,6
Mana Crypt,6
Cursed Mirror,6
Coat of Arms,5
Jet Medallion,5
Sensei's Divining Top,5
Combine Chrysalis,5
Lotus Petal,5
"Tyvar, Jubilant Brawler",5
Darksteel Citadel,5
Edgar Markov,2
