card name,synergy %
Honden of Seeing Winds,6
Aura Shards,6
"Liliana, Dreadhorde General",6
"Tamiyo, the Moon Sage",6
"Shinka, the Bloodsoaked Keep",6
Izzet Signet,6
Marble Diamond,6
Herd Heirloom,6
Gruul Signet,6
Damnation,5
Kaya's Wrath,5
Eerie Procession,5
Sevinne's Reclamation,5
Terashi's Grasp,5
Helm of the Host,5
Heroes' Podium,5
Journey to Eternity,5
Kaya the Inexorable,5
Gavony Township,5
Volrath's Stronghold,5
Eiganjo Castle,5
Mystic Sanctuary,5
Patchwork Banner,5
